date,action,symbol,price,shares,cost,reason
2010-03-01,BUY,TECL,0.7454191446304321,134152.71222954508,0.0,REBALANCE
2010-05-06,SELL,TECL,0.8111663103103638,134152.71222954508,0.0,STOP
2010-06-01,BUY,TECL,0.670073390007019,162400.36124435297,0.0,REBALANCE
2010-06-08,SELL,TECL,0.6030660510063172,162400.36124435297,0.0,STOP
2010-07-01,BUY,GLD,117.04000091552734,836.7920691347,0.0,REBALANCE
2010-08-02,SELL,GLD,115.54000091552734,836.7920691347,0.0,REBALANCE
2010-08-02,BUY,TECL,0.721055269241333,134085.361494765,0.0,REBALANCE
2010-08-11,SELL,TECL,0.6489497423171997,134085.361494765,0.0,STOP
2010-09-01,BUY,IEF,69.30506681155018,1255.5310137300771,0.0,REBALANCE
2010-10-01,SELL,IEF,69.84314769273784,1255.5310137300771,0.0,REBALANCE
2010-10-01,BUY,TQQQ,0.26971960067749023,325116.29783115326,0.0,REBALANCE
2010-12-01,SELL,TQQQ,0.3391052484512329,325116.29783115326,0.0,REBALANCE
2010-12-01,BUY,TECL,0.9131882190704346,120729.37500639695,0.0,REBALANCE
2011-01-03,SELL,TECL,1.0420198440551758,120729.37500639695,0.0,REBALANCE
2011-01-03,BUY,TQQQ,0.3825978934764862,328811.0223868135,0.0,REBALANCE
2011-03-01,SELL,TQQQ,0.4107675552368164,328811.0223868135,0.0,REBALANCE
2011-03-01,BUY,TECL,1.1202547550201416,120566.23655957711,0.0,REBALANCE
2011-03-15,SELL,TECL,0.9611099734099399,120566.23655957711,0.0,STOP
2011-04-01,BUY,TECL,1.0684744119644165,108451.27512306841,0.0,REBALANCE
2011-04-18,SELL,TECL,0.9616269707679749,108451.27512306841,0.0,STOP
2011-05-02,BUY,TQQQ,0.45502814650535583,229193.89047352696,0.0,REBALANCE
2011-05-17,SELL,TQQQ,0.40952533185482026,229193.89047352696,0.0,STOP
2011-06-01,BUY,TQQQ,0.40982741117477417,229024.95415378845,0.0,REBALANCE
2011-06-10,SELL,TQQQ,0.36884467005729676,229024.95415378845,0.0,STOP
2011-07-01,BUY,TECL,1.045760154724121,80778.2102503481,0.0,REBALANCE
2011-08-03,SELL,TECL,0.9221725344657898,80778.2102503481,0.0,STOP
2011-09-01,BUY,GLD,177.8699951171875,418.797149159959,0.0,REBALANCE
2011-09-23,SELL,GLD,160.08299560546877,418.797149159959,0.0,STOP
2011-10-03,BUY,GLD,160.9600067138672,416.5152795236599,0.0,REBALANCE
2011-11-01,SELL,GLD,167.3800048828125,416.5152795236599,0.0,REBALANCE
2011-11-01,BUY,IEF,76.21555907235299,914.7256855290278,0.0,REBALANCE
2012-01-03,SELL,IEF,76.76429738229413,914.7256855290278,0.0,REBALANCE
2012-01-03,BUY,GLD,155.9199981689453,450.34809756147484,0.0,REBALANCE
2012-02-01,SELL,GLD,169.55999755859375,450.34809756147484,0.0,REBALANCE
2012-02-01,BUY,TECL,1.0830113887786865,70508.05108259614,0.0,REBALANCE
2012-04-02,SELL,TECL,1.5329792499542236,70508.05108259614,0.0,REBALANCE
