date,action,symbol,price,shares,cost,reason
2010-03-01,BUY,TECL,0.7454191446304321,134152.71222954508,0.0,REBALANCE
2010-05-06,SELL,TECL,0.8111663103103638,134152.71222954508,0.0,STOP
2010-06-01,BUY,TECL,0.670073390007019,162400.36124435297,0.0,REBALANCE
2010-06-08,SELL,TECL,0.6030660510063172,162400.36124435297,0.0,STOP
2010-07-01,BUY,GLD,117.04000091552734,836.7920691347,0.0,REBALANCE
2010-08-02,SELL,GLD,115.54000091552734,836.7920691347,0.0,REBALANCE
2010-08-02,BUY,TECL,0.721055269241333,134085.361494765,0.0,REBALANCE
2010-08-11,SELL,TECL,0.6489497423171997,134085.361494765,0.0,STOP
2010-09-01,BUY,IEF,69.30506681155018,1255.5310137300771,0.0,REBALANCE
2010-10-01,SELL,IEF,69.84314769273784,1255.5310137300771,0.0,REBALANCE
2010-10-01,BUY,TQQQ,0.26971960067749023,325116.29783115326,0.0,REBALANCE
2010-11-01,SELL,TQQQ,0.3242035508155823,325116.29783115326,0.0,REBALANCE
2010-11-01,BUY,TECL,0.9062784314155579,116304.05682306834,0.0,REBALANCE
2011-01-03,SELL,TECL,1.0420198440551758,116304.05682306834,0.0,REBALANCE
2011-01-03,BUY,TQQQ,0.3825978934764862,316758.50081805576,0.0,REBALANCE
2011-03-01,SELL,TQQQ,0.4107675552368164,316758.50081805576,0.0,REBALANCE
2011-03-01,BUY,TECL,1.1202547550201416,116146.89819296726,0.0,REBALANCE
2011-03-15,SELL,TECL,0.9611099734099399,116146.89819296726,0.0,STOP
2011-04-01,BUY,TECL,1.0684744119644165,104476.00895622326,0.0,REBALANCE
2011-04-18,SELL,TECL,0.9616269707679749,104476.00895622326,0.0,STOP
2011-05-02,BUY,TQQQ,0.45502814650535583,220792.8208004123,0.0,REBALANCE
2011-05-17,SELL,TQQQ,0.40952533185482026,220792.8208004123,0.0,STOP
2011-06-01,BUY,TQQQ,0.40982741117477417,220630.0768176052,0.0,REBALANCE
2011-06-10,SELL,TQQQ,0.36884467005729676,220630.0768176052,0.0,STOP
2011-07-01,BUY,TECL,1.045760154724121,77817.2963665591,0.0,REBALANCE
2011-08-03,SELL,TECL,0.9221725344657898,77817.2963665591,0.0,STOP
2011-09-01,BUY,GLD,177.8699951171875,403.44619882823093,0.0,REBALANCE
2011-09-23,SELL,GLD,160.08299560546877,403.44619882823093,0.0,STOP
2011-10-03,BUY,GLD,160.9600067138672,401.2479708010511,0.0,REBALANCE
2011-11-01,SELL,GLD,167.3800048828125,401.2479708010511,0.0,REBALANCE
2011-11-01,BUY,IEF,76.21555907235299,881.1965447651094,0.0,REBALANCE
2012-01-03,SELL,IEF,76.76429738229413,881.1965447651094,0.0,REBALANCE
2012-01-03,BUY,GLD,155.9199981689453,433.8406516738384,0.0,REBALANCE
2012-02-01,SELL,GLD,169.55999755859375,433.8406516738384,0.0,REBALANCE
2012-02-01,BUY,TQQQ,0.43750181794166565,168141.06095541565,0.0,REBALANCE
2012-04-02,SELL,TQQQ,0.6103838682174683,168141.06095541565,0.0,REBALANCE
